"id","age_group","card_type","PIN_Change_Due","id.y","age_group_num"
1515,"60+","Credit",1,2336,4
1934,"46-60","Credit",1,3712,3
9,"18-30","Debit",0,1658,1
9,"18-30","Credit",0,1418,1
9,"18-30","Debit",0,621,1
1964,"60+","Credit",1,4431,4
1964,"60+","Debit",1,2752,4
1964,"60+","Credit",1,2508,4
1964,"60+","Debit",1,5898,4
982,"46-60","Debit",1,3321,3
982,"46-60","Credit",1,3824,3
982,"46-60","Credit",1,3713,3
982,"46-60","Debit",1,4699,3
1676,"46-60","Debit",1,1148,3
1676,"46-60","Debit",1,134,3
1676,"46-60","Debit",1,5158,3
1519,"31-45","Debit",1,1020,2
1519,"31-45","Debit",1,2452,2
1519,"31-45","Debit",1,4210,2
1519,"31-45","Credit",1,2476,2
1098,"46-60","Debit",1,4626,3
1098,"46-60","Debit",1,2253,3
1098,"46-60","Debit",1,1320,3
1098,"46-60","Credit",1,5179,3
554,"46-60","Debit (Prepaid)",1,2424,3
554,"46-60","Debit",1,2308,3
554,"46-60","Debit",1,6070,3
554,"46-60","Debit",1,3912,3
554,"46-60","Credit",1,4275,3
596,"18-30","Credit",0,1659,1
596,"18-30","Credit",1,2753,1
596,"18-30","Credit",0,1925,1
170,"31-45","Debit",1,5985,2
170,"31-45","Debit",0,866,2
170,"31-45","Debit",1,4841,2
170,"31-45","Credit",1,3340,2
794,"46-60","Debit",1,1344,3
794,"46-60","Debit (Prepaid)",1,4432,3
794,"46-60","Debit",1,3430,3
1697,"60+","Debit",1,4306,4
1697,"60+","Debit",1,3023,4
1697,"60+","Credit",1,1101,4
1697,"60+","Debit",1,73,4
1697,"60+","Debit (Prepaid)",1,2746,4
1697,"60+","Debit",1,3295,4
573,"46-60","Credit",1,3268,3
1715,"31-45","Debit",0,1660,2
1607,"18-30","Credit",0,1926,1
1026,"60+","Credit",1,2891,4
1026,"60+","Debit (Prepaid)",1,983,4
1026,"60+","Credit",1,5398,4
1026,"60+","Debit (Prepaid)",1,2870,4
1892,"18-30","Debit (Prepaid)",0,622,1
1892,"18-30","Debit",0,867,1
402,"46-60","Debit",0,1927,3
402,"46-60","Debit",1,2536,3
402,"46-60","Debit",1,2698,3
1628,"46-60","Debit",1,970,3
1628,"46-60","Credit",1,6082,3
553,"60+","Debit",1,3349,4
1551,"46-60","Debit",1,1114,3
1551,"46-60","Debit",0,2389,3
1551,"46-60","Debit (Prepaid)",1,5590,3
1551,"46-60","Debit (Prepaid)",1,2537,3
1551,"46-60","Credit",1,2988,3
1672,"18-30","Debit (Prepaid)",1,4001,1
1672,"18-30","Credit",0,1451,1
1672,"18-30","Debit",0,623,1
426,"18-30","Credit",0,868,1
426,"18-30","Debit",0,1661,1
426,"18-30","Debit",0,869,1
426,"18-30","Debit",0,624,1
1135,"60+","Credit",1,5184,4
1135,"60+","Credit",0,1419,4
1135,"60+","Debit",0,870,4
1135,"60+","Debit",1,6093,4
1135,"60+","Debit",1,4037,4
1135,"60+","Credit",1,4977,4
1135,"60+","Debit (Prepaid)",1,3081,4
1420,"60+","Debit",1,3809,4
1420,"60+","Credit",1,4258,4
1420,"60+","Debit",1,1180,4
1420,"60+","Debit",1,3676,4
1589,"31-45","Debit",1,337,2
1589,"31-45","Debit",1,4913,2
1589,"31-45","Debit",1,5306,2
1002,"31-45","Debit",1,1149,2
1411,"46-60","Credit",1,1069,3
1411,"46-60","Debit",1,3778,3
1411,"46-60","Debit",1,4700,3
1411,"46-60","Debit",1,5761,3
1654,"31-45","Debit",1,1368,2
1654,"31-45","Credit",1,2915,2
1654,"31-45","Credit",1,5257,2
1654,"31-45","Credit",1,1200,2
1654,"31-45","Credit",1,4276,2
1330,"60+","Debit",1,2189,4
1330,"60+","Debit",1,6045,4
1330,"60+","Debit",1,4579,4
790,"31-45","Debit",1,5123,2
790,"31-45","Debit",1,3350,2
552,"46-60","Debit",1,3275,3
139,"60+","Debit (Prepaid)",0,3641,4
139,"60+","Debit",1,5705,4
139,"60+","Debit",1,87,4
139,"60+","Debit (Prepaid)",1,3276,4
1280,"18-30","Credit",1,6104,1
883,"31-45","Credit",1,3604,2
359,"60+","Credit",1,5302,4
359,"60+","Debit",1,2331,4
359,"60+","Debit (Prepaid)",1,3567,4
359,"60+","Credit",1,2489,4
1921,"31-45","Credit",1,3024,2
1921,"31-45","Credit",1,3810,2
1921,"31-45","Debit (Prepaid)",1,1181,2
651,"46-60","Credit",1,5137,3
557,"46-60","Debit",1,5570,3
1071,"18-30","Debit",1,338,1
1071,"18-30","Credit",0,1420,1
1071,"18-30","Debit (Prepaid)",0,1662,1
1175,"60+","Debit",1,74,4
1175,"60+","Credit",1,5067,4
1175,"60+","Credit",1,4904,4
1175,"60+","Debit (Prepaid)",0,5341,4
1175,"60+","Credit",1,2132,4
1175,"60+","Debit",1,4627,4
1175,"60+","Debit",1,116,4
1936,"60+","Debit",1,5914,4
1936,"60+","Debit",1,3006,4
1936,"60+","Debit",1,5531,4
1936,"60+","Credit",1,2264,4
1936,"60+","Credit",1,5551,4
182,"46-60","Debit",1,3825,3
182,"46-60","Debit",1,980,3
468,"46-60","Debit",1,5532,3
468,"46-60","Credit",1,4705,3
1651,"31-45","Credit",1,3450,2
1651,"31-45","Debit",1,4181,2
1714,"18-30","Credit",0,1663,1
1714,"18-30","Credit",0,1421,1
1839,"46-60","Debit",1,5533,3
1585,"31-45","Debit",1,339,2
1585,"31-45","Debit",1,2721,2
1585,"31-45","Debit",1,6103,2
1245,"46-60","Debit",1,4498,3
1245,"46-60","Debit",1,6008,3
1245,"46-60","Credit",1,4873,3
1245,"46-60","Debit",1,5347,3
1245,"46-60","Debit (Prepaid)",1,5675,3
1245,"46-60","Credit",1,3451,3
732,"46-60","Credit",1,4759,3
732,"46-60","Debit",1,5200,3
732,"46-60","Debit (Prepaid)",1,1115,3
732,"46-60","Debit",1,5948,3
732,"46-60","Debit",1,5220,3
732,"46-60","Debit (Prepaid)",1,46,3
342,"18-30","Debit",0,625,1
476,"60+","Credit",1,2303,4
476,"60+","Debit",1,1070,4
476,"60+","Debit",1,5684,4
164,"60+","Credit",1,2666,4
164,"60+","Debit",1,3210,4
164,"60+","Debit",1,3748,4
164,"60+","Debit",1,5272,4
539,"18-30","Debit",0,871,1
40,"60+","Credit",1,3648,4
40,"60+","Debit",1,2437,4
40,"60+","Debit (Prepaid)",1,1289,4
40,"60+","Debit",1,2011,4
1,"31-45","Debit",1,4400,2
1,"31-45","Credit",1,3682,2
1,"31-45","Credit",1,4652,2
272,"18-30","Debit",1,288,1
272,"18-30","Credit",1,3120,1
272,"18-30","Debit (Prepaid)",0,626,1
521,"18-30","Debit",0,627,1
988,"60+","Debit",1,4890,4
988,"60+","Credit",1,3935,4
988,"60+","Credit",0,1422,4
988,"60+","Credit",1,4384,4
660,"31-45","Debit",1,3158,2
660,"31-45","Credit",1,5185,2
1381,"60+","Debit",1,2343,4
1381,"60+","Debit",1,3738,4
1381,"60+","Debit",0,628,4
1381,"60+","Credit",1,5635,4
184,"46-60","Debit",1,2722,3
184,"46-60","Credit",1,2475,3
184,"46-60","Debit",1,3936,3
184,"46-60","Debit (Prepaid)",1,3211,3
184,"46-60","Debit",0,4800,3
184,"46-60","Debit (Prepaid)",1,4935,3
1183,"46-60","Credit",1,4701,3
1183,"46-60","Debit",1,4727,3
1183,"46-60","Debit",1,2858,3
1183,"46-60","Debit",1,4211,3
905,"60+","Debit (Prepaid)",1,2279,4
905,"60+","Credit",1,5053,4
905,"60+","Debit",1,5087,4
905,"60+","Debit",1,4329,4
905,"60+","Debit",1,53,4
419,"46-60","Debit",1,3587,3
419,"46-60","Credit",1,3854,3
419,"46-60","Debit",1,3792,3
419,"46-60","Debit",1,4111,3
419,"46-60","Debit",1,3284,3
239,"18-30","Credit",0,433,1
239,"18-30","Debit",0,872,1
239,"18-30","Debit (Prepaid)",0,629,1
239,"18-30","Debit",0,630,1
239,"18-30","Debit",0,1664,1
1241,"31-45","Credit",1,5230,2
1241,"31-45","Debit",1,3501,2
1241,"31-45","Debit",1,3724,2
383,"46-60","Debit",0,1928,3
383,"46-60","Credit",1,3686,3
383,"46-60","Debit",1,1092,3
1816,"31-45","Credit",1,985,2
1816,"31-45","Debit",1,182,2
1501,"31-45","Debit",1,275,2
1501,"31-45","Credit",1,3683,2
1501,"31-45","Debit",1,3872,2
497,"60+","Credit",1,3855,4
497,"60+","Credit",1,3198,4
497,"60+","Credit",1,3879,4
497,"60+","Credit",0,1452,4
497,"60+","Debit",1,2829,4
497,"60+","Credit",1,3452,4
893,"18-30","Debit (Prepaid)",0,873,1
893,"18-30","Debit",0,1665,1
893,"18-30","Debit",0,1929,1
44,"60+","Debit",1,5862,4
44,"60+","Debit",1,2932,4
44,"60+","Credit",1,5748,4
661,"60+","Credit",1,4401,4
661,"60+","Debit",1,5710,4
661,"60+","Debit",1,1345,4
939,"60+","Credit",1,3731,4
939,"60+","Credit",1,2028,4
947,"60+","Debit (Prepaid)",1,276,4
947,"60+","Debit (Prepaid)",1,5534,4
947,"60+","Debit",1,2620,4
947,"60+","Debit",1,2552,4
1749,"46-60","Debit (Prepaid)",1,75,3
1749,"46-60","Debit",1,229,3
385,"60+","Debit",1,3551,4
385,"60+","Debit",1,1321,4
385,"60+","Debit",1,2289,4
385,"60+","Credit",1,5124,4
385,"60+","Debit",1,973,4
385,"60+","Debit",1,2871,4
385,"60+","Debit",1,1290,4
67,"18-30","Credit",0,874,1
67,"18-30","Debit",0,1666,1
1298,"31-45","Debit",1,1226,2
1298,"31-45","Credit",0,5221,2
913,"46-60","Debit",0,2386,3
913,"46-60","Credit",1,3110,3
913,"46-60","Debit",1,5899,3
1634,"60+","Credit",1,2933,4
1634,"60+","Debit",1,2464,4
1634,"60+","Credit",1,2245,4
1634,"60+","Credit",1,4743,4
804,"60+","Credit",1,1071,4
804,"60+","Debit",1,5986,4
804,"60+","Debit",1,17,4
804,"60+","Credit",1,213,4
804,"60+","Debit",1,2553,4
1703,"46-60","Credit",1,3602,3
1703,"46-60","Credit",0,2969,3
1741,"60+","Debit",1,6078,4
1741,"60+","Debit",1,5571,4
1741,"60+","Debit (Prepaid)",1,3025,4
1741,"60+","Credit",1,1097,4
1741,"60+","Credit",1,1360,4
1741,"60+","Credit",1,3037,4
1741,"60+","Credit",1,2595,4
1741,"60+","Credit",1,2235,4
1741,"60+","Credit",1,5465,4
766,"31-45","Debit",1,4504,2
766,"31-45","Debit",1,4499,2
766,"31-45","Credit",1,2356,2
472,"46-60","Debit",1,3811,3
472,"46-60","Debit (Prepaid)",1,3007,3
472,"46-60","Credit",1,3826,3
472,"46-60","Debit",1,4307,3
366,"46-60","Debit",1,2970,3
366,"46-60","Credit",1,5258,3
366,"46-60","Credit",1,986,3
366,"46-60","Debit",1,4812,3
366,"46-60","Debit",1,2934,3
366,"46-60","Credit",1,5846,3
366,"46-60","Credit",1,1072,3
1205,"18-30","Credit",0,875,1
1205,"18-30","Credit",0,631,1
1205,"18-30","Credit",0,1423,1
1205,"18-30","Debit",0,1667,1
1205,"18-30","Debit",0,1668,1
1705,"46-60","Credit",0,1078,3
1705,"46-60","Debit",1,4628,3
1705,"46-60","Debit",0,6009,3
626,"18-30","Debit",0,876,1
626,"18-30","Debit",0,1669,1
1638,"60+","Credit",1,3753,4
1638,"60+","Credit",1,4956,4
1638,"60+","Debit",1,4296,4
1638,"60+","Debit",1,4728,4
1638,"60+","Debit",1,3856,4
1953,"18-30","Debit (Prepaid)",1,5572,1
1953,"18-30","Credit",0,1424,1
1953,"18-30","Debit",0,1670,1
1771,"31-45","Debit",1,5937,2
1771,"31-45","Debit (Prepaid)",1,2607,2
1771,"31-45","Debit",1,3098,2
931,"31-45","Debit",1,5847,2
1190,"46-60","Debit",1,2699,3
1190,"46-60","Debit",1,5358,3
1190,"46-60","Debit",0,1671,3
1190,"46-60","Credit",1,1201,3
1190,"46-60","Debit (Prepaid)",1,5771,3
1190,"46-60","Debit",1,4508,3
1190,"46-60","Credit",0,632,3
371,"60+","Debit (Prepaid)",1,1227,4
371,"60+","Debit",1,5495,4
371,"60+","Debit",1,3453,4
371,"60+","Credit",1,3134,4
1404,"46-60","Debit",1,2989,3
1404,"46-60","Debit",1,4555,3
1970,"18-30","Credit",0,1425,1
1970,"18-30","Debit",0,1672,1
1364,"46-60","Credit",1,2411,3
1364,"46-60","Debit",1,54,3
327,"31-45","Credit",1,3812,2
327,"31-45","Debit",1,4170,2
327,"31-45","Debit",1,3062,2
327,"31-45","Debit",1,3063,2
327,"31-45","Debit",1,5512,2
1337,"18-30","Credit",0,407,1
1337,"18-30","Debit",0,1673,1
594,"18-30","Debit",0,877,1
594,"18-30","Debit",0,1674,1
594,"18-30","Credit",0,633,1
594,"18-30","Debit",1,3894,1
594,"18-30","Credit",0,1930,1
594,"18-30","Debit",0,1931,1
1704,"18-30","Debit",0,4366,1
1500,"46-60","Credit",1,4729,3
1500,"46-60","Debit",1,5034,3
1500,"46-60","Credit",1,5180,3
1500,"46-60","Debit (Prepaid)",1,3166,3
923,"18-30","Debit",0,634,1
923,"18-30","Credit",0,878,1
1788,"46-60","Debit",1,289,3
1788,"46-60","Debit",1,2538,3
1788,"46-60","Debit",1,5751,3
1788,"46-60","Credit",1,2700,3
129,"46-60","Debit (Prepaid)",1,4277,3
1756,"18-30","Credit",1,2190,1
1756,"18-30","Credit",1,4259,1
197,"31-45","Debit",1,6060,2
197,"31-45","Debit (Prepaid)",0,1932,2
197,"31-45","Credit",0,1933,2
197,"31-45","Debit",1,2357,2
197,"31-45","Debit",1,1302,2
219,"46-60","Credit",1,5853,3
219,"46-60","Credit",1,4994,3
219,"46-60","Debit",1,4609,3
1820,"46-60","Credit",1,2431,3
1820,"46-60","Credit",1,2339,3
1820,"46-60","Debit",1,3937,3
1820,"46-60","Debit",1,5201,3
1820,"46-60","Debit",1,3535,3
405,"18-30","Debit",0,879,1
726,"46-60","Credit",1,4171,3
726,"46-60","Debit",1,3391,3
726,"46-60","Debit",1,3431,3
20,"60+","Credit",1,5535,4
20,"60+","Credit",0,376,4
20,"60+","Debit",1,1291,4
20,"60+","Credit",1,5011,4
20,"60+","Debit",1,3895,4
20,"60+","Debit",1,4995,4
20,"60+","Debit",1,3857,4
20,"60+","Debit",1,1228,4
216,"46-60","Debit",1,2063,3
216,"46-60","Debit (Prepaid)",1,4367,3
216,"46-60","Debit (Prepaid)",1,3404,3
293,"31-45","Debit",1,4260,2
293,"31-45","Debit",0,1675,2
293,"31-45","Credit",0,1676,2
293,"31-45","Credit",0,1677,2
293,"31-45","Debit",0,635,2
1868,"18-30","Credit",0,1678,1
1868,"18-30","Debit",0,880,1
1996,"46-60","Credit",1,4744,3
1996,"46-60","Debit",1,4212,3
1996,"46-60","Debit",1,2008,3
1171,"60+","Debit (Prepaid)",1,3237,4
1171,"60+","Credit",1,4213,4
1171,"60+","Debit (Prepaid)",1,5354,4
1171,"60+","Credit",1,4530,4
1171,"60+","Debit",1,5614,4
1154,"60+","Debit",1,5536,4
1154,"60+","Debit",1,3536,4
1154,"60+","Debit",0,4996,4
1154,"60+","Debit",1,2064,4
819,"46-60","Credit",1,3245,3
819,"46-60","Credit",1,4424,3
819,"46-60","Debit",1,1322,3
1554,"46-60","Credit",1,5303,3
1079,"60+","Debit",1,3813,4
1079,"60+","Credit",1,5826,4
1079,"60+","Debit",1,2842,4
681,"18-30","Debit",0,1679,1
240,"46-60","Debit",1,2147,3
240,"46-60","Debit",0,1680,3
240,"46-60","Debit",1,4348,3
751,"60+","Credit",1,1323,4
751,"60+","Debit",1,5711,4
751,"60+","Debit (Prepaid)",1,4745,4
751,"60+","Credit",1,5552,4
773,"60+","Debit (Prepaid)",1,6046,4
773,"60+","Debit",1,2570,4
773,"60+","Debit",1,4011,4
1294,"31-45","Debit",1,4629,2
1294,"31-45","Debit",1,2591,2
1567,"31-45","Debit",1,2916,2
1567,"31-45","Debit",1,3956,2
132,"60+","Debit",1,5513,4
132,"60+","Debit (Prepaid)",1,230,4
132,"60+","Credit",1,2707,4
132,"60+","Debit",1,2679,4
512,"46-60","Debit",1,2884,3
501,"18-30","Debit",0,1934,1
501,"18-30","Credit",0,636,1
178,"46-60","Debit",1,4261,3
178,"46-60","Debit",1,4214,3
178,"46-60","Debit",0,1681,3
1077,"46-60","Debit",1,2539,3
1077,"46-60","Debit (Prepaid)",1,4104,3
1077,"46-60","Debit",1,214,3
914,"31-45","Debit",1,2859,2
914,"31-45","Debit",1,1274,2
914,"31-45","Debit",1,5835,2
914,"31-45","Credit",1,2148,2
1840,"46-60","Credit",1,5915,3
1840,"46-60","Credit",1,3660,3
1840,"46-60","Credit",1,6047,3
1840,"46-60","Debit",1,3322,3
1840,"46-60","Debit (Prepaid)",1,4568,3
550,"60+","Credit",1,1,4
550,"60+","Debit (Prepaid)",1,3478,4
550,"60+","Credit",1,163,4
550,"60+","Debit",1,4857,4
1869,"18-30","Debit",0,881,1
977,"60+","Credit",1,5045,4
977,"60+","Credit",1,4402,4
977,"60+","Credit",1,3026,4
977,"60+","Debit",1,1150,4
977,"60+","Debit",1,5101,4
933,"46-60","Credit",1,2523,3
933,"46-60","Credit",0,1426,3
933,"46-60","Debit (Prepaid)",1,4997,3
933,"46-60","Credit",1,2254,3
938,"18-30","Credit",1,231,1
938,"18-30","Debit (Prepaid)",0,882,1
938,"18-30","Debit",0,1682,1
622,"18-30","Debit (Prepaid)",0,1935,1
622,"18-30","Debit (Prepaid)",1,4884,1
796,"18-30","Debit",0,637,1
796,"18-30","Credit",1,2314,1
796,"18-30","Debit",0,638,1
621,"46-60","Debit",1,4944,3
1038,"31-45","Credit",0,408,2
1038,"31-45","Credit",0,1683,2
1687,"60+","Debit",1,2509,4
1890,"18-30","Debit",1,3193,1
544,"31-45","Debit (Prepaid)",0,4308,2
810,"60+","Credit",1,4309,4
810,"60+","Debit",1,4262,4
810,"60+","Credit",1,5517,4
810,"60+","Debit",1,2149,4
810,"60+","Credit",1,2414,4
810,"60+","Debit",1,5254,4
58,"31-45","Debit",1,1324,2
58,"31-45","Debit",0,883,2
1986,"31-45","Debit",1,5496,2
1986,"31-45","Debit",1,5443,2
1084,"31-45","Debit",1,3064,2
1084,"31-45","Credit",1,3232,2
1084,"31-45","Credit",1,5987,2
1084,"31-45","Debit",1,3454,2
1349,"46-60","Credit",1,3260,3
1349,"46-60","Credit",1,5920,3
1349,"46-60","Debit",1,2089,3
1825,"60+","Debit",1,4310,4
1825,"60+","Credit",1,4182,4
1825,"60+","Debit (Prepaid)",1,5636,4
1825,"60+","Credit",1,5713,4
98,"60+","Credit",1,4237,4
98,"60+","Credit",1,4143,4
615,"31-45","Debit",1,1128,2
615,"31-45","Credit",1,5479,2
1488,"31-45","Debit",1,4901,2
1488,"31-45","Debit",1,1098,2
1488,"31-45","Debit",1,5685,2
1488,"31-45","Credit",1,2995,2
1488,"31-45","Debit",0,1684,2
1488,"31-45","Credit",1,4874,2
211,"31-45","Debit",1,3739,2
211,"31-45","Debit",1,4746,2
211,"31-45","Debit",1,1035,2
1443,"46-60","Debit",1,4730,3
1443,"46-60","Credit",1,3749,3
1443,"46-60","Debit",1,254,3
801,"60+","Debit",1,3194,4
801,"60+","Credit",1,215,4
801,"60+","Credit",1,3366,4
801,"60+","Debit",1,3261,4
801,"60+","Debit",1,5772,4
655,"46-60","Credit",1,4005,3
655,"46-60","Debit",1,4134,3
655,"46-60","Debit",1,2133,3
669,"31-45","Debit",1,1151,2
669,"31-45","Credit",1,3793,2
1726,"60+","Debit",1,4630,4
444,"18-30","Debit (Prepaid)",0,1936,1
444,"18-30","Debit",0,1685,1
418,"18-30","Debit",1,2236,1
418,"18-30","Debit",0,639,1
418,"18-30","Credit",0,434,1
418,"18-30","Credit",0,1937,1
242,"31-45","Debit",1,5591,2
242,"31-45","Debit",0,5737,2
242,"31-45","Debit",1,1229,2
242,"31-45","Debit",1,2315,2
242,"31-45","Debit",1,4144,2
168,"46-60","Debit",1,2971,3
960,"18-30","Debit",1,1377,1
960,"18-30","Credit",0,884,1
960,"18-30","Debit",0,640,1
1911,"46-60","Debit (Prepaid)",1,3351,3
1911,"46-60","Debit",1,4801,3
1911,"46-60","Credit",1,4961,3
1911,"46-60","Debit",0,964,3
259,"60+","Debit",1,3352,4
259,"60+","Debit",1,4569,4
259,"60+","Debit",1,358,4
300,"31-45","Debit",1,3814,2
1967,"46-60","Debit (Prepaid)",1,4494,3
1967,"46-60","Credit",1,2243,3
1967,"46-60","Debit",1,3367,3
1967,"46-60","Debit",1,5088,3
434,"31-45","Credit",1,3463,2
434,"31-45","Debit",0,885,2
434,"31-45","Debit",0,886,2
1076,"60+","Debit",1,1021,4
1076,"60+","Debit",0,5742,4
1076,"60+","Credit",1,3027,4
1076,"60+","Debit",1,3858,4
1076,"60+","Credit",1,2358,4
723,"46-60","Credit",1,6033,3
723,"46-60","Debit",1,6071,3
723,"46-60","Debit (Prepaid)",1,3368,3
723,"46-60","Debit",1,232,3
723,"46-60","Credit",1,1206,3
1398,"46-60","Credit",1,3524,3
1398,"46-60","Debit (Prepaid)",1,200,3
1398,"46-60","Credit",1,5222,3
1398,"46-60","Debit",1,4930,3
1398,"46-60","Debit",1,216,3
1464,"60+","Debit (Prepaid)",1,3008,4
1464,"60+","Debit",0,3677,4
1505,"18-30","Debit",1,3432,1
1505,"18-30","Credit",0,1686,1
1130,"46-60","Debit",1,2446,3
1130,"46-60","Credit",1,92,3
1130,"46-60","Credit",1,4004,3
62,"60+","Debit",1,2667,4
62,"60+","Debit",1,3369,4
62,"60+","Debit",1,3262,4
62,"60+","Debit",1,55,4
62,"60+","Debit",1,5138,4
62,"60+","Debit",1,2425,4
1623,"31-45","Credit",1,5142,2
1623,"31-45","Credit",1,4417,2
1623,"31-45","Credit",0,1687,2
1416,"60+","Credit",1,6061,4
1416,"60+","Credit",1,4891,4
1416,"60+","Debit",1,2363,4
1416,"60+","Debit",1,3779,4
1416,"60+","Debit",1,3204,4
1416,"60+","Credit",1,2951,4
1416,"60+","Debit (Prepaid)",1,3254,4
1416,"60+","Debit",1,4644,4
1998,"60+","Debit (Prepaid)",1,2160,4
1998,"60+","Debit",1,4892,4
1998,"60+","Credit",1,1258,4
1299,"31-45","Credit",1,3263,2
1299,"31-45","Debit",1,3913,2
303,"60+","Debit",1,6010,4
303,"60+","Credit",0,4194,4
303,"60+","Credit",1,149,4
303,"60+","Debit",1,4783,4
303,"60+","Credit",1,984,4
303,"60+","Credit",1,4824,4
1138,"46-60","Debit (Prepaid)",1,2122,3
1138,"46-60","Credit",1,3139,3
1138,"46-60","Debit",1,5292,3
1750,"46-60","Debit (Prepaid)",1,5801,3
1750,"46-60","Debit",0,3714,3
1117,"46-60","Debit",0,4476,3
1117,"46-60","Debit",1,1162,3
1322,"31-45","Credit",1,3827,2
878,"31-45","Credit",0,366,2
878,"31-45","Debit",1,2770,2
609,"46-60","Debit",1,2290,3
609,"46-60","Credit",1,2892,3
609,"46-60","Credit",1,4215,3
761,"18-30","Debit",0,641,1
761,"18-30","Debit",0,1688,1
761,"18-30","Credit",0,1689,1
761,"18-30","Credit",0,409,1
1313,"31-45","Debit (Prepaid)",1,4183,2
1313,"31-45","Credit",1,4135,2
1558,"46-60","Debit",1,3750,3
1558,"46-60","Debit",1,4747,3
399,"31-45","Debit",0,642,2
399,"31-45","Debit",1,4970,2
325,"31-45","Debit",1,3696,2
325,"31-45","Debit",1,5035,2
325,"31-45","Credit",1,4019,2
325,"31-45","Debit",1,2344,2
689,"60+","Debit",1,2843,4
1763,"46-60","Debit",1,4486,3
1763,"46-60","Debit",1,4297,3
1763,"46-60","Debit",0,643,3
717,"18-30","Debit",0,644,1
717,"18-30","Debit (Prepaid)",0,1690,1
717,"18-30","Debit",0,645,1
717,"18-30","Debit (Prepaid)",0,887,1
717,"18-30","Credit",0,5738,1
884,"60+","Debit",1,145,4
884,"60+","Debit",1,2237,4
884,"60+","Credit",1,4748,4
884,"60+","Debit (Prepaid)",1,1373,4
1701,"46-60","Debit",1,1022,3
1701,"46-60","Debit",1,5900,3
1701,"46-60","Credit",1,3009,3
117,"18-30","Debit (Prepaid)",0,646,1
117,"18-30","Debit",0,647,1
117,"18-30","Debit",0,1691,1
126,"60+","Debit",1,5466,4
126,"60+","Debit",1,2191,4
126,"60+","Debit",1,5497,4
126,"60+","Debit",1,5872,4
1051,"31-45","Debit",1,2935,2
1051,"31-45","Credit",0,1692,2
462,"60+","Debit",1,5988,4
462,"60+","Debit",1,2397,4
462,"60+","Debit (Prepaid)",1,1259,4
462,"60+","Credit",1,3957,4
462,"60+","Debit",1,76,4
1454,"18-30","Credit",0,1938,1
1454,"18-30","Credit",1,1164,1
467,"31-45","Debit",0,4481,2
467,"31-45","Credit",1,4278,2
467,"31-45","Credit",1,3914,2
1802,"31-45","Credit",1,2324,2
1802,"31-45","Debit",1,5836,2
1563,"46-60","Debit",1,5125,3
1563,"46-60","Credit",1,3479,3
1563,"46-60","Debit",1,4030,3
1563,"46-60","Debit",1,2054,3
1235,"18-30","Credit",0,1427,1
587,"18-30","Debit (Prepaid)",0,1693,1
587,"18-30","Debit",0,1694,1
709,"18-30","Debit",1,5259,1
709,"18-30","Debit",1,6121,1
709,"18-30","Debit",1,2747,1
1036,"18-30","Debit",0,888,1
1036,"18-30","Debit",0,1939,1
372,"31-45","Debit",1,1292,2
929,"60+","Credit",1,64,4
253,"60+","Credit",1,2821,4
253,"60+","Debit",0,6143,4
1549,"60+","Debit (Prepaid)",0,146,4
1549,"60+","Credit",1,4825,4
1549,"60+","Credit",1,3780,4
1549,"60+","Debit",1,3264,4
1549,"60+","Debit",1,4784,4
529,"46-60","Debit (Prepaid)",1,5054,3
529,"46-60","Debit",1,5734,3
529,"46-60","Credit",1,2621,3
529,"46-60","Credit",1,3114,3
1306,"46-60","Debit",1,183,3
1306,"46-60","Credit",1,4610,3
1798,"60+","Debit",1,5901,4
1798,"60+","Credit",1,4656,4
389,"18-30","Debit",0,1940,1
389,"18-30","Debit",0,1695,1
389,"18-30","Debit",0,648,1
1829,"18-30","Debit",1,356,1
1829,"18-30","Credit",0,649,1
1829,"18-30","Credit",0,1696,1
1392,"18-30","Debit",0,650,1
1392,"18-30","Debit",0,889,1
1392,"18-30","Credit",0,651,1
1949,"18-30","Debit (Prepaid)",0,1941,1
1881,"60+","Debit",1,359,4
1881,"60+","Debit",1,1036,4
1881,"60+","Debit (Prepaid)",1,2540,4
1881,"60+","Debit",1,5318,4
1881,"60+","Debit",1,2554,4
1881,"60+","Credit",1,4653,4
1706,"18-30","Credit",0,410,1
1706,"18-30","Credit",1,4420,1
848,"46-60","Debit",1,3915,3
848,"46-60","Credit",1,5423,3
1044,"18-30","Debit",1,3938,1
1112,"31-45","Credit",1,3065,2
1112,"31-45","Debit",1,5848,2
1112,"31-45","Debit",1,4330,2
1112,"31-45","Debit",0,652,2
1112,"31-45","Debit",0,653,2
1112,"31-45","Debit",1,5202,2
802,"31-45","Credit",1,5432,2
802,"31-45","Credit",1,2291,2
802,"31-45","Debit",1,5293,2
802,"31-45","Debit",1,5676,2
859,"46-60","Credit",1,233,3
859,"46-60","Debit",1,2304,3
859,"46-60","Debit",1,4014,3
859,"46-60","Debit",1,3480,3
441,"31-45","Debit",1,5223,2
879,"46-60","Debit",1,4433,3
879,"46-60","Debit",1,4500,3
879,"46-60","Credit",1,2192,3
1437,"60+","Debit",0,1942,4
1437,"60+","Debit",1,6062,4
1437,"60+","Credit",0,4385,4
1437,"60+","Debit",1,5818,4
1413,"31-45","Debit",1,3195,2
1413,"31-45","Debit",1,2754,2
1413,"31-45","Debit",1,2255,2
1413,"31-45","Credit",1,1104,2
1413,"31-45","Debit",1,4673,2
